schema,table,column,type
bi,clicks_bi_09,col_9,boolean
bi,clicks_bi_09,col_10,bigint
bi,clicks_bi_09,col_11,boolean
bi,clicks_bi_09,col_12,timestamp
bi,clicks_bi_09,col_13,boolean
bi,clicks_bi_10,event_ts,double
bi,clicks_bi_10,customer_id,bigint
bi,clicks_bi_10,country,timestamp
bi,clicks_bi_10,col_4,date
bi,clicks_bi_10,col_5,date
bi,clicks_bi_10,col_6,date
bi,clicks_bi_10,col_7,timestamp
bi,clicks_bi_10,col_8,"decimal(10,2)"
bi,clicks_bi_10,col_9,date
bi,clicks_bi_10,col_10,date
bi,clicks_bi_10,col_11,boolean
bi,clicks_bi_10,col_12,boolean
bi,clicks_bi_10,col_13,"decimal(10,2)"
bi,clicks_bi_11,order_id,"decimal(10,2)"
bi,clicks_bi_11,amount,boolean
bi,clicks_bi_11,order_id,"decimal(10,2)"
bi,clicks_bi_11,col_4,bigint
bi,clicks_bi_11,col_5,bigint
bi,clicks_bi_11,col_6,boolean
bi,clicks_bi_11,col_7,bigint
bi,clicks_bi_11,col_8,"decimal(10,2)"
bi,clicks_bi_11,col_9,"decimal(10,2)"
bi,clicks_bi_11,col_10,"decimal(10,2)"
bi,clicks_bi_11,col_11,string
bi,clicks_bi_11,col_12,double
bi,clicks_bi_11,col_13,"decimal(10,2)"
bi,clicks_bi_11,col_14,string
bi,clicks_bi_11,col_15,double
bi,clicks_bi_12,amount,date
bi,clicks_bi_12,order_id,double
bi,clicks_bi_12,order_id,boolean
bi,clicks_bi_12,col_4,timestamp
bi,clicks_bi_12,col_5,date
bi,clicks_bi_12,col_6,"decimal(10,2)"
bi,clicks_bi_12,col_7,timestamp
bi,clicks_bi_12,col_8,boolean
bi,clicks_bi_12,col_9,string
bi,clicks_bi_12,col_10,double
bi,clicks_bi_12,col_11,int
bi,clicks_bi_12,col_12,double
bi,clicks_bi_12,col_13,double
bi,clicks_bi_12,col_14,string
bi,clicks_bi_12,col_15,boolean
bi,clicks_bi_12,col_16,"decimal(10,2)"
bi,clicks_bi_12,col_17,string
bi,clicks_bi_12,col_18,date
bi,clicks_bi_13,order_id,"decimal(10,2)"
bi,clicks_bi_13,dt,date
bi,clicks_bi_13,dt,string
bi,clicks_bi_13,col_4,boolean
bi,clicks_bi_13,col_5,timestamp
bi,clicks_bi_13,col_6,int
bi,clicks_bi_13,col_7,boolean
bi,clicks_bi_13,col_8,date
bi,clicks_bi_13,col_9,boolean
bi,clicks_bi_13,col_10,int
bi,clicks_bi_13,col_11,int
bi,clicks_bi_13,col_12,timestamp
bi,clicks_bi_13,col_13,boolean
bi,clicks_bi_13,col_14,string
bi,clicks_bi_13,col_15,bigint
bi,clicks_bi_13,col_16,bigint
bi,clicks_bi_13,col_17,boolean
bi,clicks_bi_14,customer_id,timestamp
bi,clicks_bi_14,status,"decimal(10,2)"
bi,clicks_bi_14,country,timestamp
bi,clicks_bi_14,col_4,double
bi,clicks_bi_14,col_5,bigint
bi,clicks_bi_14,col_6,int
bi,clicks_bi_14,col_7,string
bi,clicks_bi_14,col_8,"decimal(10,2)"
bi,clicks_bi_14,col_9,timestamp
bi,clicks_bi_14,col_10,"decimal(10,2)"
bi,clicks_bi_14,col_11,double
bi,clicks_bi_14,col_12,int
bi,clicks_bi_14,col_13,date
bi,clicks_bi_14,col_14,timestamp
bi,clicks_bi_14,col_15,string
bi,clicks_bi_14,col_16,boolean
bi,clicks_bi_14,col_17,"decimal(10,2)"
bi,inventory_bi_01,event_ts,int
bi,inventory_bi_01,amount,boolean
bi,inventory_bi_01,dt,bigint
bi,inventory_bi_01,col_4,"decimal(10,2)"
bi,inventory_bi_01,col_5,timestamp
bi,inventory_bi_01,col_6,boolean
bi,inventory_bi_01,col_7,int
bi,inventory_bi_01,col_8,timestamp
bi,inventory_bi_02,amount,"decimal(10,2)"
bi,inventory_bi_02,country,double
bi,inventory_bi_02,country,timestamp
bi,inventory_bi_02,col_4,"decimal(10,2)"
bi,inventory_bi_02,col_5,double
bi,inventory_bi_02,col_6,date
bi,inventory_bi_02,col_7,int
bi,inventory_bi_02,col_8,bigint
bi,inventory_bi_02,col_9,date
bi,inventory_bi_02,col_10,date
bi,inventory_bi_03,status,"decimal(10,2)"
bi,inventory_bi_03,customer_id,bigint
bi,inventory_bi_03,dt,boolean
bi,inventory_bi_03,col_4,bigint
bi,inventory_bi_03,col_5,bigint
bi,inventory_bi_03,col_6,"decimal(10,2)"
bi,inventory_bi_03,col_7,double
bi,inventory_bi_03,col_8,double
bi,inventory_bi_03,col_9,int
bi,inventory_bi_03,col_10,date
bi,inventory_bi_03,col_11,timestamp
bi,inventory_bi_04,status,string
bi,inventory_bi_04,dt,string
bi,inventory_bi_04,status,boolean
bi,inventory_bi_04,col_4,double
bi,inventory_bi_04,col_5,"decimal(10,2)"
bi,inventory_bi_04,col_6,string
bi,inventory_bi_04,col_7,date
bi,inventory_bi_04,col_8,double
bi,inventory_bi_04,col_9,double
bi,inventory_bi_04,col_10,boolean
bi,inventory_bi_04,col_11,"decimal(10,2)"
bi,inventory_bi_04,col_12,double
bi,inventory_bi_04,col_13,"decimal(10,2)"
bi,inventory_bi_04,col_14,string
bi,inventory_bi_04,col_15,boolean
bi,inventory_bi_05,sku,"decimal(10,2)"
bi,inventory_bi_05,event_ts,double
bi,inventory_bi_05,sku,timestamp
bi,inventory_bi_05,col_4,date
bi,inventory_bi_05,col_5,double
bi,inventory_bi_05,col_6,boolean
bi,inventory_bi_05,col_7,double
bi,inventory_bi_05,col_8,bigint
bi,inventory_bi_05,col_9,boolean
bi,inventory_bi_05,col_10,boolean
bi,inventory_bi_05,col_11,int
bi,inventory_bi_05,col_12,boolean
bi,inventory_bi_05,col_13,date
bi,inventory_bi_05,col_14,"decimal(10,2)"
bi,inventory_bi_05,col_15,string
bi,inventory_bi_05,col_16,timestamp
bi,inventory_bi_05,col_17,double
bi,inventory_bi_06,customer_id,double
bi,inventory_bi_06,sku,double
bi,inventory_bi_06,amount,timestamp
bi,inventory_bi_06,col_4,double
bi,inventory_bi_06,col_5,bigint
bi,inventory_bi_06,col_6,date
bi,inventory_bi_06,col_7,double
bi,inventory_bi_06,col_8,"decimal(10,2)"
bi,inventory_bi_06,col_9,bigint
bi,inventory_bi_06,col_10,string
bi,inventory_bi_06,col_11,date
bi,inventory_bi_06,col_12,boolean
bi,inventory_bi_06,col_13,timestamp
bi,inventory_bi_06,col_14,boolean
bi,inventory_bi_06,col_15,string
bi,inventory_bi_06,col_16,date
bi,inventory_bi_06,col_17,timestamp
bi,inventory_bi_07,status,boolean
bi,inventory_bi_07,dt,int
bi,inventory_bi_07,sku,string
bi,inventory_bi_07,col_4,bigint
bi,inventory_bi_07,col_5,date
bi,inventory_bi_07,col_6,double
bi,inventory_bi_07,col_7,bigint
bi,inventory_bi_07,col_8,string
bi,inventory_bi_07,col_9,timestamp
bi,inventory_bi_07,col_10,"decimal(10,2)"
bi,inventory_bi_07,col_11,int
bi,inventory_bi_07,col_12,date
bi,inventory_bi_08,status,timestamp
bi,inventory_bi_08,status,int
bi,inventory_bi_08,sku,bigint
bi,inventory_bi_08,col_4,boolean
bi,inventory_bi_08,col_5,bigint
bi,inventory_bi_08,col_6,bigint
bi,inventory_bi_08,col_7,bigint
bi,inventory_bi_08,col_8,string
bi,inventory_bi_08,col_9,boolean
bi,inventory_bi_08,col_10,date
bi,inventory_bi_08,col_11,int
bi,inventory_bi_08,col_12,"decimal(10,2)"
bi,inventory_bi_08,col_13,"decimal(10,2)"
bi,inventory_bi_09,dt,boolean
bi,inventory_bi_09,status,timestamp
bi,inventory_bi_09,customer_id,"decimal(10,2)"
bi,inventory_bi_09,col_4,"decimal(10,2)"
bi,inventory_bi_09,col_5,"decimal(10,2)"
bi,inventory_bi_09,col_6,date
bi,inventory_bi_09,col_7,string
bi,inventory_bi_09,col_8,bigint
bi,inventory_bi_10,country,"decimal(10,2)"
bi,inventory_bi_10,order_id,date
bi,inventory_bi_10,order_id,int
bi,inventory_bi_10,col_4,double
bi,inventory_bi_10,col_5,timestamp
bi,inventory_bi_10,col_6,double
bi,inventory_bi_10,col_7,bigint
bi,inventory_bi_10,col_8,int
bi,inventory_bi_10,col_9,string
bi,inventory_bi_10,col_10,boolean
bi,inventory_bi_10,col_11,bigint
bi,inventory_bi_10,col_12,timestamp
bi,inventory_bi_10,col_13,bigint
bi,inventory_bi_10,col_14,timestamp
bi,inventory_bi_10,col_15,bigint
bi,inventory_bi_11,status,"decimal(10,2)"
bi,inventory_bi_11,sku,int
bi,inventory_bi_11,event_ts,timestamp
bi,inventory_bi_11,col_4,timestamp
bi,inventory_bi_11,col_5,string
bi,inventory_bi_11,col_6,"decimal(10,2)"
bi,inventory_bi_11,col_7,string
bi,inventory_bi_11,col_8,string
bi,inventory_bi_11,col_9,date
bi,inventory_bi_11,col_10,string
bi,inventory_bi_11,col_11,"decimal(10,2)"
bi,inventory_bi_11,col_12,boolean
bi,inventory_bi_11,col_13,date
bi,inventory_bi_11,col_14,timestamp
bi,inventory_bi_11,col_15,double
bi,inventory_bi_11,col_16,double
bi,inventory_bi_12,country,string
bi,inventory_bi_12,sku,bigint
bi,inventory_bi_12,order_id,int
bi,inventory_bi_12,col_4,"decimal(10,2)"
bi,inventory_bi_12,col_5,boolean
bi,inventory_bi_12,col_6,int
bi,inventory_bi_12,col_7,double
bi,inventory_bi_12,col_8,"decimal(10,2)"
bi,inventory_bi_12,col_9,"decimal(10,2)"
bi,inventory_bi_12,col_10,string
bi,inventory_bi_12,col_11,"decimal(10,2)"
bi,inventory_bi_13,dt,date
bi,inventory_bi_13,sku,boolean
bi,inventory_bi_13,status,timestamp
bi,inventory_bi_13,col_4,double
bi,inventory_bi_13,col_5,"decimal(10,2)"
bi,inventory_bi_13,col_6,date
bi,inventory_bi_13,col_7,timestamp
bi,inventory_bi_13,col_8,string
bi,inventory_bi_13,col_9,bigint
bi,inventory_bi_13,col_10,int
bi,inventory_bi_14,customer_id,int
bi,inventory_bi_14,event_ts,timestamp
bi,inventory_bi_14,amount,timestamp
bi,inventory_bi_14,col_4,bigint
bi,inventory_bi_14,col_5,timestamp
bi,inventory_bi_14,col_6,"decimal(10,2)"
bi,inventory_bi_14,col_7,"decimal(10,2)"
bi,inventory_bi_14,col_8,timestamp
bi,inventory_bi_14,col_9,date
bi,inventory_bi_14,col_10,bigint
bi,inventory_bi_14,col_11,"decimal(10,2)"
bi,inventory_bi_14,col_12,bigint
bi,inventory_bi_14,col_13,bigint
bi,inventory_bi_14,col_14,date
bi,inventory_bi_14,col_15,bigint
bi,pricing_bi_01,amount,boolean
bi,pricing_bi_01,dt,double
bi,pricing_bi_01,event_ts,int
bi,pricing_bi_01,col_4,string
bi,pricing_bi_01,col_5,boolean
bi,pricing_bi_01,col_6,timestamp
bi,pricing_bi_01,col_7,double
bi,pricing_bi_01,col_8,string
bi,pricing_bi_01,col_9,string
bi,pricing_bi_01,col_10,"decimal(10,2)"
bi,pricing_bi_01,col_11,string
bi,pricing_bi_01,col_12,boolean
bi,pricing_bi_01,col_13,bigint
bi,pricing_bi_01,col_14,int
bi,pricing_bi_01,col_15,double
bi,pricing_bi_01,col_16,date
bi,pricing_bi_02,country,double
bi,pricing_bi_02,order_id,timestamp
bi,pricing_bi_02,dt,int
bi,pricing_bi_02,col_4,"decimal(10,2)"
bi,pricing_bi_02,col_5,date
bi,pricing_bi_02,col_6,double
bi,pricing_bi_02,col_7,"decimal(10,2)"
bi,pricing_bi_02,col_8,bigint
bi,pricing_bi_02,col_9,boolean
bi,pricing_bi_02,col_10,bigint
bi,pricing_bi_02,col_11,date
bi,pricing_bi_02,col_12,date
bi,pricing_bi_02,col_13,double
bi,pricing_bi_02,col_14,date
bi,pricing_bi_02,col_15,timestamp
bi,pricing_bi_02,col_16,string
bi,pricing_bi_02,col_17,"decimal(10,2)"
bi,pricing_bi_03,country,double
bi,pricing_bi_03,status,timestamp
bi,pricing_bi_03,dt,double
bi,pricing_bi_03,col_4,bigint
bi,pricing_bi_03,col_5,bigint
bi,pricing_bi_03,col_6,timestamp
bi,pricing_bi_03,col_7,timestamp
bi,pricing_bi_03,col_8,bigint
bi,pricing_bi_03,col_9,string
bi,pricing_bi_04,order_id,int
bi,pricing_bi_04,amount,date
bi,pricing_bi_04,status,timestamp
bi,pricing_bi_04,col_4,date
bi,pricing_bi_04,col_5,bigint
bi,pricing_bi_04,col_6,boolean
bi,pricing_bi_04,col_7,boolean
bi,pricing_bi_04,col_8,"decimal(10,2)"
bi,pricing_bi_04,col_9,boolean
bi,pricing_bi_04,col_10,"decimal(10,2)"
bi,pricing_bi_04,col_11,bigint
bi,pricing_bi_05,customer_id,"decimal(10,2)"
bi,pricing_bi_05,amount,boolean
bi,pricing_bi_05,order_id,double
bi,pricing_bi_05,col_4,double
bi,pricing_bi_05,col_5,"decimal(10,2)"
bi,pricing_bi_05,col_6,"decimal(10,2)"
bi,pricing_bi_05,col_7,timestamp
bi,pricing_bi_05,col_8,"decimal(10,2)"
bi,pricing_bi_05,col_9,date
bi,pricing_bi_05,col_10,"decimal(10,2)"
bi,pricing_bi_05,col_11,int
bi,pricing_bi_06,amount,timestamp
bi,pricing_bi_06,country,date
bi,pricing_bi_06,sku,boolean
bi,pricing_bi_06,col_4,boolean
bi,pricing_bi_06,col_5,int
bi,pricing_bi_06,col_6,string
bi,pricing_bi_06,col_7,bigint
bi,pricing_bi_06,col_8,boolean
bi,pricing_bi_06,col_9,double
bi,pricing_bi_06,col_10,int
bi,pricing_bi_06,col_11,int
bi,pricing_bi_06,col_12,bigint
bi,pricing_bi_06,col_13,boolean
bi,pricing_bi_06,col_14,"decimal(10,2)"
bi,pricing_bi_06,col_15,bigint
bi,pricing_bi_07,sku,"decimal(10,2)"
bi,pricing_bi_07,country,boolean
bi,pricing_bi_07,country,timestamp
bi,pricing_bi_07,col_4,boolean
bi,pricing_bi_07,col_5,boolean
bi,pricing_bi_07,col_6,timestamp
bi,pricing_bi_07,col_7,boolean
bi,pricing_bi_07,col_8,bigint
bi,pricing_bi_07,col_9,double
bi,pricing_bi_07,col_10,int
bi,pricing_bi_07,col_11,date
bi,pricing_bi_07,col_12,timestamp
bi,pricing_bi_07,col_13,double
bi,pricing_bi_07,col_14,string
bi,pricing_bi_07,col_15,boolean
bi,pricing_bi_08,dt,int
bi,pricing_bi_08,order_id,boolean
bi,pricing_bi_08,amount,boolean
bi,pricing_bi_08,col_4,timestamp
bi,pricing_bi_08,col_5,timestamp
bi,pricing_bi_08,col_6,bigint
bi,pricing_bi_08,col_7,boolean
bi,pricing_bi_08,col_8,double
bi,pricing_bi_08,col_9,int
bi,pricing_bi_08,col_10,double
bi,pricing_bi_08,col_11,timestamp
bi,pricing_bi_08,col_12,double
bi,pricing_bi_08,col_13,int
bi,pricing_bi_09,status,boolean
bi,pricing_bi_09,customer_id,bigint
bi,pricing_bi_09,country,bigint
bi,pricing_bi_09,col_4,"decimal(10,2)"
bi,pricing_bi_09,col_5,string
bi,pricing_bi_09,col_6,boolean
bi,pricing_bi_09,col_7,int
bi,pricing_bi_09,col_8,bigint
bi,pricing_bi_09,col_9,boolean
bi,pricing_bi_09,col_10,double
bi,pricing_bi_09,col_11,date
bi,pricing_bi_09,col_12,double
bi,pricing_bi_09,col_13,timestamp
bi,pricing_bi_09,col_14,bigint
bi,pricing_bi_10,sku,int
bi,pricing_bi_10,status,"decimal(10,2)"
bi,pricing_bi_10,order_id,double
bi,pricing_bi_10,col_4,date
bi,pricing_bi_10,col_5,timestamp
bi,pricing_bi_10,col_6,boolean
bi,pricing_bi_10,col_7,double
bi,pricing_bi_10,col_8,string
bi,pricing_bi_10,col_9,double
bi,pricing_bi_10,col_10,double
bi,pricing_bi_10,col_11,double
bi,pricing_bi_10,col_12,timestamp
bi,pricing_bi_10,col_13,boolean
bi,pricing_bi_11,country,date
bi,pricing_bi_11,status,boolean
bi,pricing_bi_11,country,string
bi,pricing_bi_11,col_4,bigint
bi,pricing_bi_11,col_5,string
bi,pricing_bi_11,col_6,"decimal(10,2)"
bi,pricing_bi_11,col_7,int
bi,pricing_bi_11,col_8,boolean
bi,pricing_bi_11,col_9,"decimal(10,2)"
bi,pricing_bi_11,col_10,"decimal(10,2)"
bi,pricing_bi_11,col_11,int
bi,pricing_bi_11,col_12,bigint
bi,pricing_bi_11,col_13,double
bi,pricing_bi_12,country,boolean
bi,pricing_bi_12,country,bigint
bi,pricing_bi_12,amount,double
bi,pricing_bi_12,col_4,date
bi,pricing_bi_12,col_5,bigint
bi,pricing_bi_12,col_6,string
bi,pricing_bi_12,col_7,"decimal(10,2)"
bi,pricing_bi_12,col_8,boolean
bi,pricing_bi_12,col_9,timestamp
bi,pricing_bi_12,col_10,date
bi,pricing_bi_12,col_11,string
bi,pricing_bi_12,col_12,string
bi,pricing_bi_12,col_13,double
bi,pricing_bi_12,col_14,int
bi,pricing_bi_12,col_15,"decimal(10,2)"
bi,pricing_bi_12,col_16,date
bi,pricing_bi_12,col_17,timestamp
bi,pricing_bi_13,sku,string
bi,pricing_bi_13,event_ts,"decimal(10,2)"
bi,pricing_bi_13,status,double
bi,pricing_bi_13,col_4,"decimal(10,2)"
bi,pricing_bi_13,col_5,string
bi,pricing_bi_13,col_6,date
bi,pricing_bi_13,col_7,date
bi,pricing_bi_13,col_8,date
bi,pricing_bi_13,col_9,date
bi,pricing_bi_14,status,string
bi,pricing_bi_14,order_id,date
bi,pricing_bi_14,status,string
bi,pricing_bi_14,col_4,"decimal(10,2)"
bi,pricing_bi_14,col_5,int
bi,pricing_bi_14,col_6,"decimal(10,2)"
bi,pricing_bi_14,col_7,date
bi,pricing_bi_14,col_8,int
bi,pricing_bi_14,col_9,date
bi,pricing_bi_14,col_10,string
bi,pricing_bi_14,col_11,int
bi,pricing_bi_14,col_12,"decimal(10,2)"
bi,pricing_bi_14,col_13,"decimal(10,2)"
bi,pricing_bi_14,col_14,string
bi,pricing_bi_14,col_15,string
bi,pricing_bi_14,col_16,"decimal(10,2)"
bi,pricing_bi_14,col_17,bigint
bi,pricing_bi_14,col_18,boolean
bi,sessions_bi_01,status,string
bi,sessions_bi_01,dt,"decimal(10,2)"
bi,sessions_bi_01,order_id,bigint
bi,sessions_bi_01,col_4,bigint
bi,sessions_bi_01,col_5,timestamp
bi,sessions_bi_01,col_6,"decimal(10,2)"
bi,sessions_bi_01,col_7,string
bi,sessions_bi_01,col_8,timestamp
bi,sessions_bi_01,col_9,date
bi,sessions_bi_01,col_10,int
bi,sessions_bi_01,col_11,double
bi,sessions_bi_02,customer_id,timestamp
bi,sessions_bi_02,customer_id,bigint
bi,sessions_bi_02,event_ts,"decimal(10,2)"
bi,sessions_bi_02,col_4,"decimal(10,2)"
bi,sessions_bi_02,col_5,boolean
bi,sessions_bi_02,col_6,date
bi,sessions_bi_02,col_7,boolean
bi,sessions_bi_02,col_8,double
bi,sessions_bi_02,col_9,string
bi,sessions_bi_02,col_10,string
bi,sessions_bi_02,col_11,"decimal(10,2)"
bi,sessions_bi_02,col_12,date
bi,sessions_bi_02,col_13,boolean
bi,sessions_bi_03,event_ts,string
bi,sessions_bi_03,event_ts,string
bi,sessions_bi_03,status,"decimal(10,2)"
bi,sessions_bi_03,col_4,timestamp
bi,sessions_bi_03,col_5,double
bi,sessions_bi_03,col_6,boolean
bi,sessions_bi_03,col_7,date
bi,sessions_bi_03,col_8,date
bi,sessions_bi_03,col_9,bigint
bi,sessions_bi_03,col_10,date
bi,sessions_bi_03,col_11,boolean
bi,sessions_bi_03,col_12,timestamp
bi,sessions_bi_03,col_13,date
bi,sessions_bi_03,col_14,string
bi,sessions_bi_03,col_15,bigint
bi,sessions_bi_03,col_16,int
bi,sessions_bi_03,col_17,string
bi,sessions_bi_04,order_id,boolean
bi,sessions_bi_04,customer_id,string
bi,sessions_bi_04,dt,bigint
bi,sessions_bi_04,col_4,date
bi,sessions_bi_04,col_5,int
bi,sessions_bi_04,col_6,bigint
bi,sessions_bi_04,col_7,"decimal(10,2)"
bi,sessions_bi_04,col_8,timestamp
bi,sessions_bi_04,col_9,bigint
bi,sessions_bi_04,col_10,date
bi,sessions_bi_05,sku,bigint
bi,sessions_bi_05,sku,boolean
bi,sessions_bi_05,event_ts,boolean
bi,sessions_bi_05,col_4,string
bi,sessions_bi_05,col_5,int
bi,sessions_bi_05,col_6,bigint
bi,sessions_bi_05,col_7,"decimal(10,2)"
bi,sessions_bi_05,col_8,bigint
bi,sessions_bi_05,col_9,bigint
bi,sessions_bi_05,col_10,timestamp
bi,sessions_bi_05,col_11,bigint
bi,sessions_bi_05,col_12,bigint
bi,sessions_bi_05,col_13,double
bi,sessions_bi_05,col_14,bigint
bi,sessions_bi_05,col_15,double
bi,sessions_bi_05,col_16,"decimal(10,2)"
bi,sessions_bi_06,order_id,timestamp
bi,sessions_bi_06,event_ts,date
bi,sessions_bi_06,status,double
bi,sessions_bi_06,col_4,string
bi,sessions_bi_06,col_5,boolean
bi,sessions_bi_06,col_6,boolean
bi,sessions_bi_06,col_7,int
bi,sessions_bi_06,col_8,bigint
bi,sessions_bi_06,col_9,boolean
bi,sessions_bi_07,dt,boolean
bi,sessions_bi_07,customer_id,timestamp
bi,sessions_bi_07,status,timestamp
bi,sessions_bi_07,col_4,bigint
bi,sessions_bi_07,col_5,int
bi,sessions_bi_07,col_6,bigint
bi,sessions_bi_07,col_7,string
bi,sessions_bi_07,col_8,boolean
bi,sessions_bi_07,col_9,date
bi,sessions_bi_07,col_10,date
bi,sessions_bi_07,col_11,date
bi,sessions_bi_07,col_12,string
bi,sessions_bi_07,col_13,date
bi,sessions_bi_07,col_14,boolean
bi,sessions_bi_07,col_15,string
bi,sessions_bi_08,amount,"decimal(10,2)"
bi,sessions_bi_08,status,timestamp
bi,sessions_bi_08,dt,"decimal(10,2)"
bi,sessions_bi_08,col_4,date
bi,sessions_bi_08,col_5,double
bi,sessions_bi_08,col_6,bigint
bi,sessions_bi_08,col_7,bigint
bi,sessions_bi_08,col_8,bigint
bi,sessions_bi_08,col_9,int
bi,sessions_bi_08,col_10,timestamp
bi,sessions_bi_09,event_ts,double
bi,sessions_bi_09,customer_id,boolean
bi,sessions_bi_09,event_ts,string
bi,sessions_bi_09,col_4,bigint
bi,sessions_bi_09,col_5,double
bi,sessions_bi_09,col_6,int
bi,sessions_bi_09,col_7,"decimal(10,2)"
bi,sessions_bi_09,col_8,date
bi,sessions_bi_09,col_9,double
bi,sessions_bi_09,col_10,double
bi,sessions_bi_09,col_11,string
bi,sessions_bi_09,col_12,string
bi,sessions_bi_10,country,string
bi,sessions_bi_10,status,double
bi,sessions_bi_10,dt,timestamp
bi,sessions_bi_10,col_4,int
bi,sessions_bi_10,col_5,double
bi,sessions_bi_10,col_6,double
bi,sessions_bi_10,col_7,double
bi,sessions_bi_10,col_8,date
bi,sessions_bi_10,col_9,"decimal(10,2)"
bi,sessions_bi_10,col_10,int
bi,sessions_bi_10,col_11,int
bi,sessions_bi_10,col_12,date
bi,sessions_bi_10,col_13,boolean
bi,sessions_bi_10,col_14,"decimal(10,2)"
bi,sessions_bi_10,col_15,boolean
bi,sessions_bi_11,order_id,"decimal(10,2)"
bi,sessions_bi_11,event_ts,"decimal(10,2)"
bi,sessions_bi_11,event_ts,timestamp
bi,sessions_bi_11,col_4,timestamp
bi,sessions_bi_11,col_5,timestamp
bi,sessions_bi_11,col_6,timestamp
bi,sessions_bi_11,col_7,bigint
bi,sessions_bi_11,col_8,"decimal(10,2)"
bi,sessions_bi_11,col_9,boolean
bi,sessions_bi_11,col_10,timestamp
bi,sessions_bi_11,col_11,bigint
bi,sessions_bi_11,col_12,boolean
bi,sessions_bi_12,sku,"decimal(10,2)"
bi,sessions_bi_12,dt,bigint
bi,sessions_bi_12,sku,date
bi,sessions_bi_12,col_4,"decimal(10,2)"
bi,sessions_bi_12,col_5,boolean
